8.476984897753174764e-01
8.479002986837329559e-01
8.681549765039706656e-01
8.988498371704638501e-01
9.429591996055712855e-01
9.486677370073737237e-01
9.499673904112029277e-01
9.968004194196016243e-01
9.985706274674903682e-01
9.993157765563367434e-01
1.040761372209555446e+00
1.047246758761686714e+00
1.048378051374783126e+00
1.048841591732332823e+00
1.049986839067060806e+00
1.091541961177600939e+00
1.096515959995784328e+00
1.097887137045721495e+00
1.098389442983503272e+00
1.098786186996482783e+00
1.099584923218452914e+00
1.132334435560871100e+00
1.143056497908052194e+00
1.146199399524371998e+00
1.147447153761820715e+00
1.148011897563795181e+00
1.148330277569310276e+00
1.148665452953691712e+00
1.149230366197181219e+00
1.160520459203085331e+00
1.185516837008999680e+00
1.192458276810146600e+00
1.195296468861341666e+00
1.196680707966875090e+00
1.197419929706023289e+00
1.197840859845318739e+00
1.198116641319239228e+00
1.198369041233783072e+00
1.198698851322017589e+00
1.199193413402496411e+00
1.199920013959499876e+00
1.227486020195176053e+00
1.237743912826006820e+00
1.242246429823071985e+00
1.244587288287948290e+00
1.245931869782616275e+00
1.246753062063040929e+00
1.247275644031314634e+00
1.247622484467054704e+00
1.247871653695614924e+00
1.248083845277721871e+00
1.248308561653589166e+00
1.248590012227047019e+00
1.248969654644175087e+00
1.249478407517681688e+00
1.257092735187048227e+00
1.277096552719120481e+00
1.285687110436426472e+00
1.290163142857886136e+00
1.292775664232630461e+00
1.294419009135599374e+00
1.295505049760612870e+00
1.296248992524859922e+00
1.296772428922454701e+00
1.297148265933532052e+00
1.297427737674190062e+00
1.297645618377358367e+00
1.297832897323902834e+00
1.298013762201838617e+00
1.298211946843101927e+00
1.298446641464917839e+00
1.298739338374595320e+00
1.299103579298439115e+00
1.299555435171684259e+00
1.304949521191526962e+00
1.322658352003524662e+00
1.331557735001048570e+00
1.336670621875605036e+00
1.339883791034543137e+00
1.342021279243589937e+00
1.343510506446157216e+00
1.344579941827523051e+00
1.345368547025526773e+00
1.345960478149339501e+00
1.346412182843573113e+00
1.346761604224224307e+00
1.347036574092762784e+00
1.347258671368614102e+00
1.347443946853408292e+00
1.347608416323905267e+00
1.347764275204635709e+00
1.347922878735741570e+00
1.348096051741427104e+00
1.348292789417378401e+00
1.348522509384704193e+00
1.348795832511108017e+00
1.349117833723037840e+00
1.349495573974694551e+00
1.349933338080623102e+00
1.365041915340831302e+00
1.375204237995405698e+00
1.381436476908854516e+00
1.385546054208653288e+00
1.388398432070822253e+00
1.390454966487393307e+00
1.391982854509556944e+00
1.393144839254032874e+00
1.394045046632770735e+00
1.394753232670240095e+00
1.395317690854334103e+00
1.395771537820698072e+00
1.396140370418585519e+00
1.396443263790231093e+00
1.396693498302203018e+00
1.396904357493030879e+00
1.397085307657607522e+00
1.397243353550297940e+00
1.397388069770649999e+00
1.397525122981227774e+00
1.397660067668503814e+00
1.397799948143961579e+00
1.397949650835371926e+00
1.398114204094967228e+00
1.398297208279219994e+00
1.398504231469215320e+00
1.398740399251672706e+00
1.399005813254490249e+00
1.399304715494246842e+00
1.399641739447601729e+00
1.400810680117805518e+00
1.414192522057956758e+00
1.422678700647214356e+00
1.428432938938918539e+00
1.432505383519296238e+00
1.435500563322031020e+00
1.437765440793686622e+00
1.439518309479453251e+00
1.440900256176180783e+00
1.442005621000610915e+00
